freq,s_adj,age,unit,sex,geo,time,value
M,SA,TOTAL,PC_ACT,T,NL,2007-10,5.1
M,SA,TOTAL,PC_ACT,T,NL,2007-11,5.1
M,SA,TOTAL,PC_ACT,T,NL,2007-12,5.0
M,SA,TOTAL,PC_ACT,T,NL,2008-01,5.0
M,SA,TOTAL,PC_ACT,T,NL,2008-02,4.7
M,SA,TOTAL,PC_ACT,T,NL,2008-03,4.7
M,SA,TOTAL,PC_ACT,T,NL,2008-04,4.8
M,SA,TOTAL,PC_ACT,T,NL,2008-05,4.8
M,SA,TOTAL,PC_ACT,T,NL,2008-06,4.8
M,SA,TOTAL,PC_ACT,T,NL,2008-07,4.7
M,SA,TOTAL,PC_ACT,T,NL,2008-08,4.7
M,SA,TOTAL,PC_ACT,T,NL,2008-09,4.8
M,SA,TOTAL,PC_ACT,T,NL,2008-10,4.7
M,SA,TOTAL,PC_ACT,T,NL,2008-11,4.7
M,SA,TOTAL,PC_ACT,T,NL,2008-12,4.8
M,SA,TOTAL,PC_ACT,T,NL,2009-01,4.8
M,SA,TOTAL,PC_ACT,T,NL,2009-02,4.9
M,SA,TOTAL,PC_ACT,T,NL,2009-03,5.0
M,SA,TOTAL,PC_ACT,T,NL,2009-04,5.2
M,SA,TOTAL,PC_ACT,T,NL,2009-05,5.2
M,SA,TOTAL,PC_ACT,T,NL,2009-06,5.3
M,SA,TOTAL,PC_ACT,T,NL,2009-07,5.5
M,SA,TOTAL,PC_ACT,T,NL,2009-08,5.6
M,SA,TOTAL,PC_ACT,T,NL,2009-09,5.7
M,SA,TOTAL,PC_ACT,T,NL,2009-10,5.8
M,SA,TOTAL,PC_ACT,T,NL,2009-11,5.9
M,SA,TOTAL,PC_ACT,T,NL,2009-12,6.1
M,SA,TOTAL,PC_ACT,T,NL,2010-01,6.2
M,SA,TOTAL,PC_ACT,T,NL,2010-02,6.2
M,SA,TOTAL,PC_ACT,T,NL,2010-03,6.2
M,SA,TOTAL,PC_ACT,T,NL,2010-04,6.1
M,SA,TOTAL,PC_ACT,T,NL,2010-05,6.1
M,SA,TOTAL,PC_ACT,T,NL,2010-06,6.2
M,SA,TOTAL,PC_ACT,T,NL,2010-07,6.2
M,SA,TOTAL,PC_ACT,T,NL,2010-08,6.1
M,SA,TOTAL,PC_ACT,T,NL,2010-09,6.0
M,SA,TOTAL,PC_ACT,T,NL,2010-10,6.0
M,SA,TOTAL,PC_ACT,T,NL,2010-11,5.9
M,SA,TOTAL,PC_ACT,T,NL,2010-12,5.9
M,SA,TOTAL,PC_ACT,T,NL,2011-01,5.8
M,SA,TOTAL,PC_ACT,T,NL,2011-02,5.9
M,SA,TOTAL,PC_ACT,T,NL,2011-03,5.7
M,SA,TOTAL,PC_ACT,T,NL,2011-04,5.8
M,SA,TOTAL,PC_ACT,T,NL,2011-05,5.8
M,SA,TOTAL,PC_ACT,T,NL,2011-06,5.7
M,SA,TOTAL,PC_ACT,T,NL,2011-07,6.0
M,SA,TOTAL,PC_ACT,T,NL,2011-08,6.0
M,SA,TOTAL,PC_ACT,T,NL,2011-09,6.2
M,SA,TOTAL,PC_ACT,T,NL,2011-10,6.4
M,SA,TOTAL,PC_ACT,T,NL,2011-11,6.6
M,SA,TOTAL,PC_ACT,T,NL,2011-12,6.5
M,SA,TOTAL,PC_ACT,T,NL,2012-01,6.6
M,SA,TOTAL,PC_ACT,T,NL,2012-02,6.5
M,SA,TOTAL,PC_ACT,T,NL,2012-03,6.5
M,SA,TOTAL,PC_ACT,T,NL,2012-04,6.8
M,SA,TOTAL,PC_ACT,T,NL,2012-05,6.7
M,SA,TOTAL,PC_ACT,T,NL,2012-06,6.7
M,SA,TOTAL,PC_ACT,T,NL,2012-07,6.8
M,SA,TOTAL,PC_ACT,T,NL,2012-08,6.8
M,SA,TOTAL,PC_ACT,T,NL,2012-09,6.9
M,SA,TOTAL,PC_ACT,T,NL,2012-10,7.0
M,SA,TOTAL,PC_ACT,T,NL,2012-11,7.2
M,SA,TOTAL,PC_ACT,T,NL,2012-12,7.4
M,SA,TOTAL,PC_ACT,T,NL,2013-01,7.5
M,SA,TOTAL,PC_ACT,T,NL,2013-02,7.7
M,SA,TOTAL,PC_ACT,T,NL,2013-03,7.9
M,SA,TOTAL,PC_ACT,T,NL,2013-04,8.0
M,SA,TOTAL,PC_ACT,T,NL,2013-05,8.1
M,SA,TOTAL,PC_ACT,T,NL,2013-06,8.3
M,SA,TOTAL,PC_ACT,T,NL,2013-07,8.5
M,SA,TOTAL,PC_ACT,T,NL,2013-08,8.5
M,SA,TOTAL,PC_ACT,T,NL,2013-09,8.5
M,SA,TOTAL,PC_ACT,T,NL,2013-10,8.5
M,SA,TOTAL,PC_ACT,T,NL,2013-11,8.4
M,SA,TOTAL,PC_ACT,T,NL,2013-12,8.5
M,SA,TOTAL,PC_ACT,T,NL,2014-01,8.6
M,SA,TOTAL,PC_ACT,T,NL,2014-02,8.7
M,SA,TOTAL,PC_ACT,T,NL,2014-03,8.7
M,SA,TOTAL,PC_ACT,T,NL,2014-04,8.6
M,SA,TOTAL,PC_ACT,T,NL,2014-05,8.5
M,SA,TOTAL,PC_ACT,T,NL,2014-06,8.3
M,SA,TOTAL,PC_ACT,T,NL,2014-07,8.2
M,SA,TOTAL,PC_ACT,T,NL,2014-08,8.1
M,SA,TOTAL,PC_ACT,T,NL,2014-09,8.0
M,SA,TOTAL,PC_ACT,T,NL,2014-10,8.1
M,SA,TOTAL,PC_ACT,T,NL,2014-11,8.1
M,SA,TOTAL,PC_ACT,T,NL,2014-12,8.2
M,SA,TOTAL,PC_ACT,T,NL,2015-01,8.3
M,SA,TOTAL,PC_ACT,T,NL,2015-02,8.1
M,SA,TOTAL,PC_ACT,T,NL,2015-03,8.1
M,SA,TOTAL,PC_ACT,T,NL,2015-04,8.1
M,SA,TOTAL,PC_ACT,T,NL,2015-05,8.0
M,SA,TOTAL,PC_ACT,T,NL,2015-06,7.9
M,SA,TOTAL,PC_ACT,T,NL,2015-07,7.7
M,SA,TOTAL,PC_ACT,T,NL,2015-08,7.7
M,SA,TOTAL,PC_ACT,T,NL,2015-09,7.8
M,SA,TOTAL,PC_ACT,T,NL,2015-10,7.9
M,SA,TOTAL,PC_ACT,T,NL,2015-11,7.7
M,SA,TOTAL,PC_ACT,T,NL,2015-12,7.6
M,SA,TOTAL,PC_ACT,T,NL,2016-01,7.4
M,SA,TOTAL,PC_ACT,T,NL,2016-02,7.5
M,SA,TOTAL,PC_ACT,T,NL,2016-03,7.4
M,SA,TOTAL,PC_ACT,T,NL,2016-04,7.4
M,SA,TOTAL,PC_ACT,T,NL,2016-05,7.2
M,SA,TOTAL,PC_ACT,T,NL,2016-06,7.1
M,SA,TOTAL,PC_ACT,T,NL,2016-07,7.0
M,SA,TOTAL,PC_ACT,T,NL,2016-08,6.8
M,SA,TOTAL,PC_ACT,T,NL,2016-09,6.7
M,SA,TOTAL,PC_ACT,T,NL,2016-10,6.6
M,SA,TOTAL,PC_ACT,T,NL,2016-11,6.6
M,SA,TOTAL,PC_ACT,T,NL,2016-12,6.4
M,SA,TOTAL,PC_ACT,T,NL,2017-01,6.4
M,SA,TOTAL,PC_ACT,T,NL,2017-02,6.3
M,SA,TOTAL,PC_ACT,T,NL,2017-03,6.2
M,SA,TOTAL,PC_ACT,T,NL,2017-04,6.1
M,SA,TOTAL,PC_ACT,T,NL,2017-05,6.1
M,SA,TOTAL,PC_ACT,T,NL,2017-06,6.0
M,SA,TOTAL,PC_ACT,T,NL,2017-07,5.9
M,SA,TOTAL,PC_ACT,T,NL,2017-08,5.7
M,SA,TOTAL,PC_ACT,T,NL,2017-09,5.7
M,SA,TOTAL,PC_ACT,T,NL,2017-10,5.5
M,SA,TOTAL,PC_ACT,T,NL,2017-11,5.4
M,SA,TOTAL,PC_ACT,T,NL,2017-12,5.4
M,SA,TOTAL,PC_ACT,T,NL,2018-01,5.2
M,SA,TOTAL,PC_ACT,T,NL,2018-02,5.1
M,SA,TOTAL,PC_ACT,T,NL,2018-03,5.0
M,SA,TOTAL,PC_ACT,T,NL,2018-04,4.9
M,SA,TOTAL,PC_ACT,T,NL,2018-05,4.9
M,SA,TOTAL,PC_ACT,T,NL,2018-06,4.9
M,SA,TOTAL,PC_ACT,T,NL,2018-07,4.9
M,SA,TOTAL,PC_ACT,T,NL,2018-08,4.9
M,SA,TOTAL,PC_ACT,T,NL,2018-09,4.8
M,SA,TOTAL,PC_ACT,T,NL,2018-10,4.7
M,SA,TOTAL,PC_ACT,T,NL,2018-11,4.6
M,SA,TOTAL,PC_ACT,T,NL,2018-12,4.6
M,SA,TOTAL,PC_ACT,T,NL,2019-01,4.6
M,SA,TOTAL,PC_ACT,T,NL,2019-02,4.4
M,SA,TOTAL,PC_ACT,T,NL,2019-03,4.4
M,SA,TOTAL,PC_ACT,T,NL,2019-04,4.3
M,SA,TOTAL,PC_ACT,T,NL,2019-05,4.3
M,SA,TOTAL,PC_ACT,T,NL,2019-06,4.4
M,SA,TOTAL,PC_ACT,T,NL,2019-07,4.4
M,SA,TOTAL,PC_ACT,T,NL,2019-08,4.5
M,SA,TOTAL,PC_ACT,T,NL,2019-09,4.5
M,SA,TOTAL,PC_ACT,T,NL,2019-10,4.5
M,SA,TOTAL,PC_ACT,T,NL,2019-11,4.5
M,SA,TOTAL,PC_ACT,T,NL,2019-12,4.3
M,SA,TOTAL,PC_ACT,T,NL,2020-01,4.1
M,SA,TOTAL,PC_ACT,T,NL,2020-02,4.0
M,SA,TOTAL,PC_ACT,T,NL,2020-03,4.1
M,SA,TOTAL,PC_ACT,T,NL,2020-04,4.5
M,SA,TOTAL,PC_ACT,T,NL,2020-05,4.6
M,SA,TOTAL,PC_ACT,T,NL,2020-06,5.4
M,SA,TOTAL,PC_ACT,T,NL,2020-07,5.5
M,SA,TOTAL,PC_ACT,T,NL,2020-08,5.5
M,SA,TOTAL,PC_ACT,T,NL,2020-09,5.4
M,SA,TOTAL,PC_ACT,T,NL,2020-10,5.3
M,SA,TOTAL,PC_ACT,T,NL,2020-11,5.0
M,SA,TOTAL,PC_ACT,T,NL,2020-12,4.9
M,SA,TOTAL,PC_ACT,T,NL,2021-01,4.7
M,SA,TOTAL,PC_ACT,T,NL,2021-02,4.7
M,SA,TOTAL,PC_ACT,T,NL,2021-03,4.6
M,SA,TOTAL,PC_ACT,T,NL,2021-04,4.5
M,SA,TOTAL,PC_ACT,T,NL,2021-05,4.4
M,SA,TOTAL,PC_ACT,T,NL,2021-06,4.2
M,SA,TOTAL,PC_ACT,T,NL,2021-07,4.1
M,SA,TOTAL,PC_ACT,T,NL,2021-08,4.2
M,SA,TOTAL,PC_ACT,T,NL,2021-09,4.1
M,SA,TOTAL,PC_ACT,T,NL,2021-10,3.9
M,SA,TOTAL,PC_ACT,T,NL,2021-11,3.7
M,SA,TOTAL,PC_ACT,T,NL,2021-12,3.8
M,SA,TOTAL,PC_ACT,T,NL,2022-01,3.6
M,SA,TOTAL,PC_ACT,T,NL,2022-02,3.4
M,SA,TOTAL,PC_ACT,T,NL,2022-03,3.3
M,SA,TOTAL,PC_ACT,T,NL,2022-04,3.2
M,SA,TOTAL,PC_ACT,T,NL,2022-05,3.3
M,SA,TOTAL,PC_ACT,T,NL,2022-06,3.4
M,SA,TOTAL,PC_ACT,T,NL,2022-07,3.6
M,SA,TOTAL,PC_ACT,T,NL,2022-08,3.8
M,SA,TOTAL,PC_ACT,T,NL,2022-09,3.8
M,SA,TOTAL,PC_ACT,T,NL,2022-10,3.7
M,SA,TOTAL,PC_ACT,T,NL,2022-11,3.6
M,SA,TOTAL,PC_ACT,T,NL,2022-12,3.5
M,SA,TOTAL,PC_ACT,T,NL,2023-01,3.6
M,SA,TOTAL,PC_ACT,T,NL,2023-02,3.5
M,SA,TOTAL,PC_ACT,T,NL,2023-03,3.5
M,SA,TOTAL,PC_ACT,T,NL,2023-04,3.4
M,SA,TOTAL,PC_ACT,T,NL,2023-05,3.5
M,SA,TOTAL,PC_ACT,T,NL,2023-06,3.5
M,SA,TOTAL,PC_ACT,T,NL,2023-07,3.6
M,SA,TOTAL,PC_ACT,T,NL,2023-08,3.6
M,SA,TOTAL,PC_ACT,T,NL,2023-09,3.7
M,SA,TOTAL,PC_ACT,T,NL,2023-10,3.6
M,SA,TOTAL,PC_ACT,T,NL,2023-11,3.5
M,SA,TOTAL,PC_ACT,T,NL,2023-12,3.6
M,SA,TOTAL,PC_ACT,T,NL,2024-01,3.6
M,SA,TOTAL,PC_ACT,T,NL,2024-02,3.7
M,SA,TOTAL,PC_ACT,T,NL,2024-03,3.6
M,SA,TOTAL,PC_ACT,T,NL,2024-04,3.7
M,SA,TOTAL,PC_ACT,T,NL,2024-05,3.6
M,SA,TOTAL,PC_ACT,T,NL,2024-06,3.6
M,SA,TOTAL,PC_ACT,T,NL,2024-07,3.6
M,SA,TOTAL,PC_ACT,T,NL,2024-08,3.7
M,SA,TOTAL,PC_ACT,T,NL,2024-09,3.7
M,SA,TOTAL,PC_ACT,T,NL,2024-10,3.7
M,SA,TOTAL,PC_ACT,T,NL,2024-11,3.7
M,SA,TOTAL,PC_ACT,T,NL,2024-12,3.7
M,SA,TOTAL,PC_ACT,T,NL,2025-01,3.8
M,SA,TOTAL,PC_ACT,T,NL,2025-02,3.8
M,SA,TOTAL,PC_ACT,T,NL,2025-03,3.9
M,SA,TOTAL,PC_ACT,T,NL,2025-04,3.8
M,SA,TOTAL,PC_ACT,T,NL,2025-05,3.8
M,SA,TOTAL,PC_ACT,T,NL,2025-06,3.8
M,SA,TOTAL,PC_ACT,T,NL,2025-07,3.8
M,SA,TOTAL,PC_ACT,T,NL,2025-08,3.9
M,SA,TOTAL,PC_ACT,T,NL,2025-09,4.0
M,SA,TOTAL,PC_ACT,T,NL,2025-10,4.0
M,SA,TOTAL,PC_ACT,T,NL,2025-11,4.0
M,SA,TOTAL,PC_ACT,T,NL,2025-12,4.0
M,SA,TOTAL,PC_ACT,T,NL,2026-01,4.0
M,SA,TOTAL,PC_ACT,T,NL,2026-02,4.1
M,SA,TOTAL,PC_ACT,T,NL,2026-03,4.0
M,SA,TOTAL,PC_ACT,T,NL,2026-04,3.9
M,SA,TOTAL,PC_ACT,T,NL,2026-05,3.9
M,SA,TOTAL,PC_ACT,T,NL,2026-06,3.8
M,SA,TOTAL,PC_ACT,T,NL,2026-07,4.0
M,SA,TOTAL,PC_ACT,T,PL,1995-01,
M,SA,TOTAL,PC_ACT,T,PL,1995-02,
M,SA,TOTAL,PC_ACT,T,PL,1995-03,
M,SA,TOTAL,PC_ACT,T,PL,1995-04,
M,SA,TOTAL,PC_ACT,T,PL,1995-05,
M,SA,TOTAL,PC_ACT,T,PL,1995-06,
M,SA,TOTAL,PC_ACT,T,PL,1995-07,
M,SA,TOTAL,PC_ACT,T,PL,1995-08,
M,SA,TOTAL,PC_ACT,T,PL,1995-09,
M,SA,TOTAL,PC_ACT,T,PL,1995-10,
M,SA,TOTAL,PC_ACT,T,PL,1995-11,
M,SA,TOTAL,PC_ACT,T,PL,1995-12,
M,SA,TOTAL,PC_ACT,T,PL,1996-01,
M,SA,TOTAL,PC_ACT,T,PL,1996-02,
M,SA,TOTAL,PC_ACT,T,PL,1996-03,
M,SA,TOTAL,PC_ACT,T,PL,1996-04,
M,SA,TOTAL,PC_ACT,T,PL,1996-05,
M,SA,TOTAL,PC_ACT,T,PL,1996-06,
M,SA,TOTAL,PC_ACT,T,PL,1996-07,
M,SA,TOTAL,PC_ACT,T,PL,1996-08,
M,SA,TOTAL,PC_ACT,T,PL,1996-09,
M,SA,TOTAL,PC_ACT,T,PL,1996-10,
M,SA,TOTAL,PC_ACT,T,PL,1996-11,
M,SA,TOTAL,PC_ACT,T,PL,1996-12,
M,SA,TOTAL,PC_ACT,T,PL,1997-01,11.8
M,SA,TOTAL,PC_ACT,T,PL,1997-02,11.5
M,SA,TOTAL,PC_ACT,T,PL,1997-03,11.3
M,SA,TOTAL,PC_ACT,T,PL,1997-04,11.1
M,SA,TOTAL,PC_ACT,T,PL,1997-05,10.9
M,SA,TOTAL,PC_ACT,T,PL,1997-06,10.9
M,SA,TOTAL,PC_ACT,T,PL,1997-07,10.8
M,SA,TOTAL,PC_ACT,T,PL,1997-08,10.7
M,SA,TOTAL,PC_ACT,T,PL,1997-09,10.5
M,SA,TOTAL,PC_ACT,T,PL,1997-10,10.4
M,SA,TOTAL,PC_ACT,T,PL,1997-11,10.2
M,SA,TOTAL,PC_ACT,T,PL,1997-12,10.1
M,SA,TOTAL,PC_ACT,T,PL,1998-01,10.0
M,SA,TOTAL,PC_ACT,T,PL,1998-02,9.9
M,SA,TOTAL,PC_ACT,T,PL,1998-03,9.8
M,SA,TOTAL,PC_ACT,T,PL,1998-04,9.8
M,SA,TOTAL,PC_ACT,T,PL,1998-05,9.9
M,SA,TOTAL,PC_ACT,T,PL,1998-06,10.0
M,SA,TOTAL,PC_ACT,T,PL,1998-07,10.1
M,SA,TOTAL,PC_ACT,T,PL,1998-08,10.2
M,SA,TOTAL,PC_ACT,T,PL,1998-09,10.4
M,SA,TOTAL,PC_ACT,T,PL,1998-10,10.6
M,SA,TOTAL,PC_ACT,T,PL,1998-11,10.8
M,SA,TOTAL,PC_ACT,T,PL,1998-12,11.0
M,SA,TOTAL,PC_ACT,T,PL,1999-01,11.5
M,SA,TOTAL,PC_ACT,T,PL,1999-02,12.0
M,SA,TOTAL,PC_ACT,T,PL,1999-03,12.3
M,SA,TOTAL,PC_ACT,T,PL,1999-04,12.7
M,SA,TOTAL,PC_ACT,T,PL,1999-05,12.9
M,SA,TOTAL,PC_ACT,T,PL,1999-06,13.2
M,SA,TOTAL,PC_ACT,T,PL,1999-07,13.5
M,SA,TOTAL,PC_ACT,T,PL,1999-08,13.8
M,SA,TOTAL,PC_ACT,T,PL,1999-09,14.2
M,SA,TOTAL,PC_ACT,T,PL,1999-10,14.5
M,SA,TOTAL,PC_ACT,T,PL,1999-11,14.8
M,SA,TOTAL,PC_ACT,T,PL,1999-12,15.1
M,SA,TOTAL,PC_ACT,T,PL,2000-01,15.5
M,SA,TOTAL,PC_ACT,T,PL,2000-02,15.8
M,SA,TOTAL,PC_ACT,T,PL,2000-03,16.1
M,SA,TOTAL,PC_ACT,T,PL,2000-04,16.2
M,SA,TOTAL,PC_ACT,T,PL,2000-05,16.3
M,SA,TOTAL,PC_ACT,T,PL,2000-06,16.1
M,SA,TOTAL,PC_ACT,T,PL,2000-07,16.0
M,SA,TOTAL,PC_ACT,T,PL,2000-08,15.9
M,SA,TOTAL,PC_ACT,T,PL,2000-09,16.0
M,SA,TOTAL,PC_ACT,T,PL,2000-10,16.2
M,SA,TOTAL,PC_ACT,T,PL,2000-11,16.5
M,SA,TOTAL,PC_ACT,T,PL,2000-12,16.8
M,SA,TOTAL,PC_ACT,T,PL,2001-01,17.1
M,SA,TOTAL,PC_ACT,T,PL,2001-02,17.4
M,SA,TOTAL,PC_ACT,T,PL,2001-03,17.7
M,SA,TOTAL,PC_ACT,T,PL,2001-04,18.1
M,SA,TOTAL,PC_ACT,T,PL,2001-05,18.4
M,SA,TOTAL,PC_ACT,T,PL,2001-06,18.5
M,SA,TOTAL,PC_ACT,T,PL,2001-07,18.4
M,SA,TOTAL,PC_ACT,T,PL,2001-08,18.4
M,SA,TOTAL,PC_ACT,T,PL,2001-09,18.6
M,SA,TOTAL,PC_ACT,T,PL,2001-10,18.8
M,SA,TOTAL,PC_ACT,T,PL,2001-11,19.1
M,SA,TOTAL,PC_ACT,T,PL,2001-12,19.2
M,SA,TOTAL,PC_ACT,T,PL,2002-01,19.4
M,SA,TOTAL,PC_ACT,T,PL,2002-02,19.4
M,SA,TOTAL,PC_ACT,T,PL,2002-03,19.6
M,SA,TOTAL,PC_ACT,T,PL,2002-04,19.9
M,SA,TOTAL,PC_ACT,T,PL,2002-05,19.8
M,SA,TOTAL,PC_ACT,T,PL,2002-06,20.2
M,SA,TOTAL,PC_ACT,T,PL,2002-07,20.4
M,SA,TOTAL,PC_ACT,T,PL,2002-08,20.5
M,SA,TOTAL,PC_ACT,T,PL,2002-09,20.5
M,SA,TOTAL,PC_ACT,T,PL,2002-10,20.4
M,SA,TOTAL,PC_ACT,T,PL,2002-11,20.3
M,SA,TOTAL,PC_ACT,T,PL,2002-12,20.1
M,SA,TOTAL,PC_ACT,T,PL,2003-01,19.9
M,SA,TOTAL,PC_ACT,T,PL,2003-02,19.8
M,SA,TOTAL,PC_ACT,T,PL,2003-03,19.6
M,SA,TOTAL,PC_ACT,T,PL,2003-04,19.5
M,SA,TOTAL,PC_ACT,T,PL,2003-05,19.5
M,SA,TOTAL,PC_ACT,T,PL,2003-06,19.7
M,SA,TOTAL,PC_ACT,T,PL,2003-07,19.9
M,SA,TOTAL,PC_ACT,T,PL,2003-08,20.0
M,SA,TOTAL,PC_ACT,T,PL,2003-09,19.9
M,SA,TOTAL,PC_ACT,T,PL,2003-10,19.8
M,SA,TOTAL,PC_ACT,T,PL,2003-11,19.7
M,SA,TOTAL,PC_ACT,T,PL,2003-12,19.8
M,SA,TOTAL,PC_ACT,T,PL,2004-01,20.0
M,SA,TOTAL,PC_ACT,T,PL,2004-02,19.9
M,SA,TOTAL,PC_ACT,T,PL,2004-03,19.8
M,SA,TOTAL,PC_ACT,T,PL,2004-04,19.5
M,SA,TOTAL,PC_ACT,T,PL,2004-05,19.3
M,SA,TOTAL,PC_ACT,T,PL,2004-06,19.2
M,SA,TOTAL,PC_ACT,T,PL,2004-07,19.0
M,SA,TOTAL,PC_ACT,T,PL,2004-08,18.9
M,SA,TOTAL,PC_ACT,T,PL,2004-09,18.7
M,SA,TOTAL,PC_ACT,T,PL,2004-10,18.6
M,SA,TOTAL,PC_ACT,T,PL,2004-11,18.4
M,SA,TOTAL,PC_ACT,T,PL,2004-12,18.3
M,SA,TOTAL,PC_ACT,T,PL,2005-01,18.1
M,SA,TOTAL,PC_ACT,T,PL,2005-02,18.2
M,SA,TOTAL,PC_ACT,T,PL,2005-03,18.3
M,SA,TOTAL,PC_ACT,T,PL,2005-04,18.4
M,SA,TOTAL,PC_ACT,T,PL,2005-05,18.4
M,SA,TOTAL,PC_ACT,T,PL,2005-06,18.4
M,SA,TOTAL,PC_ACT,T,PL,2005-07,18.2
M,SA,TOTAL,PC_ACT,T,PL,2005-08,18.0
M,SA,TOTAL,PC_ACT,T,PL,2005-09,17.8
M,SA,TOTAL,PC_ACT,T,PL,2005-10,17.5
M,SA,TOTAL,PC_ACT,T,PL,2005-11,17.1
M,SA,TOTAL,PC_ACT,T,PL,2005-12,16.6
M,SA,TOTAL,PC_ACT,T,PL,2006-01,16.0
M,SA,TOTAL,PC_ACT,T,PL,2006-02,15.4
M,SA,TOTAL,PC_ACT,T,PL,2006-03,15.1
M,SA,TOTAL,PC_ACT,T,PL,2006-04,14.7
M,SA,TOTAL,PC_ACT,T,PL,2006-05,14.4
M,SA,TOTAL,PC_ACT,T,PL,2006-06,14.0
M,SA,TOTAL,PC_ACT,T,PL,2006-07,13.8
M,SA,TOTAL,PC_ACT,T,PL,2006-08,13.5
M,SA,TOTAL,PC_ACT,T,PL,2006-09,13.2
M,SA,TOTAL,PC_ACT,T,PL,2006-10,12.9
M,SA,TOTAL,PC_ACT,T,PL,2006-11,12.4
M,SA,TOTAL,PC_ACT,T,PL,2006-12,11.9
M,SA,TOTAL,PC_ACT,T,PL,2007-01,11.3
M,SA,TOTAL,PC_ACT,T,PL,2007-02,10.7
M,SA,TOTAL,PC_ACT,T,PL,2007-03,10.3
M,SA,TOTAL,PC_ACT,T,PL,2007-04,10.0
M,SA,TOTAL,PC_ACT,T,PL,2007-05,9.7
M,SA,TOTAL,PC_ACT,T,PL,2007-06,9.5
M,SA,TOTAL,PC_ACT,T,PL,2007-07,9.4
M,SA,TOTAL,PC_ACT,T,PL,2007-08,9.3
M,SA,TOTAL,PC_ACT,T,PL,2007-09,9.2
M,SA,TOTAL,PC_ACT,T,PL,2007-10,8.9
M,SA,TOTAL,PC_ACT,T,PL,2007-11,8.7
M,SA,TOTAL,PC_ACT,T,PL,2007-12,8.3
M,SA,TOTAL,PC_ACT,T,PL,2008-01,7.8
M,SA,TOTAL,PC_ACT,T,PL,2008-02,7.5
M,SA,TOTAL,PC_ACT,T,PL,2008-03,7.3
M,SA,TOTAL,PC_ACT,T,PL,2008-04,7.2
M,SA,TOTAL,PC_ACT,T,PL,2008-05,7.2
M,SA,TOTAL,PC_ACT,T,PL,2008-06,7.0
M,SA,TOTAL,PC_ACT,T,PL,2008-07,6.9
M,SA,TOTAL,PC_ACT,T,PL,2008-08,6.8
M,SA,TOTAL,PC_ACT,T,PL,2008-09,6.7
M,SA,TOTAL,PC_ACT,T,PL,2008-10,6.6
M,SA,TOTAL,PC_ACT,T,PL,2008-11,6.8
M,SA,TOTAL,PC_ACT,T,PL,2008-12,7.0
M,SA,TOTAL,PC_ACT,T,PL,2009-01,7.4
M,SA,TOTAL,PC_ACT,T,PL,2009-02,7.5
M,SA,TOTAL,PC_ACT,T,PL,2009-03,7.7
M,SA,TOTAL,PC_ACT,T,PL,2009-04,7.8
M,SA,TOTAL,PC_ACT,T,PL,2009-05,7.9
M,SA,TOTAL,PC_ACT,T,PL,2009-06,8.1
M,SA,TOTAL,PC_ACT,T,PL,2009-07,8.3
M,SA,TOTAL,PC_ACT,T,PL,2009-08,8.4
M,SA,TOTAL,PC_ACT,T,PL,2009-09,8.4
M,SA,TOTAL,PC_ACT,T,PL,2009-10,8.4
M,SA,TOTAL,PC_ACT,T,PL,2009-11,8.7
M,SA,TOTAL,PC_ACT,T,PL,2009-12,9.1
M,SA,TOTAL,PC_ACT,T,PL,2010-01,10.3
M,SA,TOTAL,PC_ACT,T,PL,2010-02,10.3
M,SA,TOTAL,PC_ACT,T,PL,2010-03,10.3
M,SA,TOTAL,PC_ACT,T,PL,2010-04,10.1
M,SA,TOTAL,PC_ACT,T,PL,2010-05,10.0
M,SA,TOTAL,PC_ACT,T,PL,2010-06,9.9
M,SA,TOTAL,PC_ACT,T,PL,2010-07,9.8
M,SA,TOTAL,PC_ACT,T,PL,2010-08,9.8
M,SA,TOTAL,PC_ACT,T,PL,2010-09,9.8
M,SA,TOTAL,PC_ACT,T,PL,2010-10,9.8
M,SA,TOTAL,PC_ACT,T,PL,2010-11,9.8
M,SA,TOTAL,PC_ACT,T,PL,2010-12,9.8
M,SA,TOTAL,PC_ACT,T,PL,2011-01,9.7
M,SA,TOTAL,PC_ACT,T,PL,2011-02,9.7
M,SA,TOTAL,PC_ACT,T,PL,2011-03,9.8
M,SA,TOTAL,PC_ACT,T,PL,2011-04,9.9
M,SA,TOTAL,PC_ACT,T,PL,2011-05,9.9
M,SA,TOTAL,PC_ACT,T,PL,2011-06,9.9
M,SA,TOTAL,PC_ACT,T,PL,2011-07,9.9
M,SA,TOTAL,PC_ACT,T,PL,2011-08,10.0
M,SA,TOTAL,PC_ACT,T,PL,2011-09,10.1
M,SA,TOTAL,PC_ACT,T,PL,2011-10,10.2
M,SA,TOTAL,PC_ACT,T,PL,2011-11,10.2
M,SA,TOTAL,PC_ACT,T,PL,2011-12,10.2
M,SA,TOTAL,PC_ACT,T,PL,2012-01,10.2
M,SA,TOTAL,PC_ACT,T,PL,2012-02,10.2
M,SA,TOTAL,PC_ACT,T,PL,2012-03,10.2
M,SA,TOTAL,PC_ACT,T,PL,2012-04,10.2
M,SA,TOTAL,PC_ACT,T,PL,2012-05,10.3
M,SA,TOTAL,PC_ACT,T,PL,2012-06,10.4
M,SA,TOTAL,PC_ACT,T,PL,2012-07,10.5
M,SA,TOTAL,PC_ACT,T,PL,2012-08,10.5
M,SA,TOTAL,PC_ACT,T,PL,2012-09,10.5
