freq,indic_bt,nace_r2,s_adj,unit,geo,time,value
M,PRD,B-D,SCA,I21,RO,1981-12,
M,PRD,B-D,SCA,I21,RO,1982-01,
M,PRD,B-D,SCA,I21,RO,1982-02,
M,PRD,B-D,SCA,I21,RO,1982-03,
M,PRD,B-D,SCA,I21,RO,1982-04,
M,PRD,B-D,SCA,I21,RO,1982-05,
M,PRD,B-D,SCA,I21,RO,1982-06,
M,PRD,B-D,SCA,I21,RO,1982-07,
M,PRD,B-D,SCA,I21,RO,1982-08,
M,PRD,B-D,SCA,I21,RO,1982-09,
M,PRD,B-D,SCA,I21,RO,1982-10,
M,PRD,B-D,SCA,I21,RO,1982-11,
M,PRD,B-D,SCA,I21,RO,1982-12,
M,PRD,B-D,SCA,I21,RO,1983-01,
M,PRD,B-D,SCA,I21,RO,1983-02,
M,PRD,B-D,SCA,I21,RO,1983-03,
M,PRD,B-D,SCA,I21,RO,1983-04,
M,PRD,B-D,SCA,I21,RO,1983-05,
M,PRD,B-D,SCA,I21,RO,1983-06,
M,PRD,B-D,SCA,I21,RO,1983-07,
M,PRD,B-D,SCA,I21,RO,1983-08,
M,PRD,B-D,SCA,I21,RO,1983-09,
M,PRD,B-D,SCA,I21,RO,1983-10,
M,PRD,B-D,SCA,I21,RO,1983-11,
M,PRD,B-D,SCA,I21,RO,1983-12,
M,PRD,B-D,SCA,I21,RO,1984-01,
M,PRD,B-D,SCA,I21,RO,1984-02,
M,PRD,B-D,SCA,I21,RO,1984-03,
M,PRD,B-D,SCA,I21,RO,1984-04,
M,PRD,B-D,SCA,I21,RO,1984-05,
M,PRD,B-D,SCA,I21,RO,1984-06,
M,PRD,B-D,SCA,I21,RO,1984-07,
M,PRD,B-D,SCA,I21,RO,1984-08,
M,PRD,B-D,SCA,I21,RO,1984-09,
M,PRD,B-D,SCA,I21,RO,1984-10,
M,PRD,B-D,SCA,I21,RO,1984-11,
M,PRD,B-D,SCA,I21,RO,1984-12,
M,PRD,B-D,SCA,I21,RO,1985-01,
M,PRD,B-D,SCA,I21,RO,1985-02,
M,PRD,B-D,SCA,I21,RO,1985-03,
M,PRD,B-D,SCA,I21,RO,1985-04,
M,PRD,B-D,SCA,I21,RO,1985-05,
M,PRD,B-D,SCA,I21,RO,1985-06,
M,PRD,B-D,SCA,I21,RO,1985-07,
M,PRD,B-D,SCA,I21,RO,1985-08,
M,PRD,B-D,SCA,I21,RO,1985-09,
M,PRD,B-D,SCA,I21,RO,1985-10,
M,PRD,B-D,SCA,I21,RO,1985-11,
M,PRD,B-D,SCA,I21,RO,1985-12,
M,PRD,B-D,SCA,I21,RO,1986-01,
M,PRD,B-D,SCA,I21,RO,1986-02,
M,PRD,B-D,SCA,I21,RO,1986-03,
M,PRD,B-D,SCA,I21,RO,1986-04,
M,PRD,B-D,SCA,I21,RO,1986-05,
M,PRD,B-D,SCA,I21,RO,1986-06,
M,PRD,B-D,SCA,I21,RO,1986-07,
M,PRD,B-D,SCA,I21,RO,1986-08,
M,PRD,B-D,SCA,I21,RO,1986-09,
M,PRD,B-D,SCA,I21,RO,1986-10,
M,PRD,B-D,SCA,I21,RO,1986-11,
M,PRD,B-D,SCA,I21,RO,1986-12,
M,PRD,B-D,SCA,I21,RO,1987-01,
M,PRD,B-D,SCA,I21,RO,1987-02,
M,PRD,B-D,SCA,I21,RO,1987-03,
M,PRD,B-D,SCA,I21,RO,1987-04,
M,PRD,B-D,SCA,I21,RO,1987-05,
M,PRD,B-D,SCA,I21,RO,1987-06,
M,PRD,B-D,SCA,I21,RO,1987-07,
M,PRD,B-D,SCA,I21,RO,1987-08,
M,PRD,B-D,SCA,I21,RO,1987-09,
M,PRD,B-D,SCA,I21,RO,1987-10,
M,PRD,B-D,SCA,I21,RO,1987-11,
M,PRD,B-D,SCA,I21,RO,1987-12,
M,PRD,B-D,SCA,I21,RO,1988-01,
M,PRD,B-D,SCA,I21,RO,1988-02,
M,PRD,B-D,SCA,I21,RO,1988-03,
M,PRD,B-D,SCA,I21,RO,1988-04,
M,PRD,B-D,SCA,I21,RO,1988-05,
M,PRD,B-D,SCA,I21,RO,1988-06,
M,PRD,B-D,SCA,I21,RO,1988-07,
M,PRD,B-D,SCA,I21,RO,1988-08,
M,PRD,B-D,SCA,I21,RO,1988-09,
M,PRD,B-D,SCA,I21,RO,1988-10,
M,PRD,B-D,SCA,I21,RO,1988-11,
M,PRD,B-D,SCA,I21,RO,1988-12,
M,PRD,B-D,SCA,I21,RO,1989-01,
M,PRD,B-D,SCA,I21,RO,1989-02,
M,PRD,B-D,SCA,I21,RO,1989-03,
M,PRD,B-D,SCA,I21,RO,1989-04,
M,PRD,B-D,SCA,I21,RO,1989-05,
M,PRD,B-D,SCA,I21,RO,1989-06,
M,PRD,B-D,SCA,I21,RO,1989-07,
M,PRD,B-D,SCA,I21,RO,1989-08,
M,PRD,B-D,SCA,I21,RO,1989-09,
M,PRD,B-D,SCA,I21,RO,1989-10,
M,PRD,B-D,SCA,I21,RO,1989-11,
M,PRD,B-D,SCA,I21,RO,1989-12,
M,PRD,B-D,SCA,I21,RO,1990-01,
M,PRD,B-D,SCA,I21,RO,1990-02,
M,PRD,B-D,SCA,I21,RO,1990-03,
M,PRD,B-D,SCA,I21,RO,1990-04,
M,PRD,B-D,SCA,I21,RO,1990-05,
M,PRD,B-D,SCA,I21,RO,1990-06,
M,PRD,B-D,SCA,I21,RO,1990-07,
M,PRD,B-D,SCA,I21,RO,1990-08,
M,PRD,B-D,SCA,I21,RO,1990-09,
M,PRD,B-D,SCA,I21,RO,1990-10,
M,PRD,B-D,SCA,I21,RO,1990-11,
M,PRD,B-D,SCA,I21,RO,1990-12,
M,PRD,B-D,SCA,I21,RO,1991-01,
M,PRD,B-D,SCA,I21,RO,1991-02,
M,PRD,B-D,SCA,I21,RO,1991-03,
M,PRD,B-D,SCA,I21,RO,1991-04,
M,PRD,B-D,SCA,I21,RO,1991-05,
M,PRD,B-D,SCA,I21,RO,1991-06,
M,PRD,B-D,SCA,I21,RO,1991-07,
M,PRD,B-D,SCA,I21,RO,1991-08,
M,PRD,B-D,SCA,I21,RO,1991-09,
M,PRD,B-D,SCA,I21,RO,1991-10,
M,PRD,B-D,SCA,I21,RO,1991-11,
M,PRD,B-D,SCA,I21,RO,1991-12,
M,PRD,B-D,SCA,I21,RO,1992-01,
M,PRD,B-D,SCA,I21,RO,1992-02,
M,PRD,B-D,SCA,I21,RO,1992-03,
M,PRD,B-D,SCA,I21,RO,1992-04,
M,PRD,B-D,SCA,I21,RO,1992-05,
M,PRD,B-D,SCA,I21,RO,1992-06,
M,PRD,B-D,SCA,I21,RO,1992-07,
M,PRD,B-D,SCA,I21,RO,1992-08,
M,PRD,B-D,SCA,I21,RO,1992-09,
M,PRD,B-D,SCA,I21,RO,1992-10,
M,PRD,B-D,SCA,I21,RO,1992-11,
M,PRD,B-D,SCA,I21,RO,1992-12,
M,PRD,B-D,SCA,I21,RO,1993-01,
M,PRD,B-D,SCA,I21,RO,1993-02,
M,PRD,B-D,SCA,I21,RO,1993-03,
M,PRD,B-D,SCA,I21,RO,1993-04,
M,PRD,B-D,SCA,I21,RO,1993-05,
M,PRD,B-D,SCA,I21,RO,1993-06,
M,PRD,B-D,SCA,I21,RO,1993-07,
M,PRD,B-D,SCA,I21,RO,1993-08,
M,PRD,B-D,SCA,I21,RO,1993-09,
M,PRD,B-D,SCA,I21,RO,1993-10,
M,PRD,B-D,SCA,I21,RO,1993-11,
M,PRD,B-D,SCA,I21,RO,1993-12,
M,PRD,B-D,SCA,I21,RO,1994-01,
M,PRD,B-D,SCA,I21,RO,1994-02,
M,PRD,B-D,SCA,I21,RO,1994-03,
M,PRD,B-D,SCA,I21,RO,1994-04,
M,PRD,B-D,SCA,I21,RO,1994-05,
M,PRD,B-D,SCA,I21,RO,1994-06,
M,PRD,B-D,SCA,I21,RO,1994-07,
M,PRD,B-D,SCA,I21,RO,1994-08,
M,PRD,B-D,SCA,I21,RO,1994-09,
M,PRD,B-D,SCA,I21,RO,1994-10,
M,PRD,B-D,SCA,I21,RO,1994-11,
M,PRD,B-D,SCA,I21,RO,1994-12,
M,PRD,B-D,SCA,I21,RO,1995-01,
M,PRD,B-D,SCA,I21,RO,1995-02,
M,PRD,B-D,SCA,I21,RO,1995-03,
M,PRD,B-D,SCA,I21,RO,1995-04,
M,PRD,B-D,SCA,I21,RO,1995-05,
M,PRD,B-D,SCA,I21,RO,1995-06,
M,PRD,B-D,SCA,I21,RO,1995-07,
M,PRD,B-D,SCA,I21,RO,1995-08,
M,PRD,B-D,SCA,I21,RO,1995-09,
M,PRD,B-D,SCA,I21,RO,1995-10,
M,PRD,B-D,SCA,I21,RO,1995-11,
M,PRD,B-D,SCA,I21,RO,1995-12,
M,PRD,B-D,SCA,I21,RO,1996-01,
M,PRD,B-D,SCA,I21,RO,1996-02,
M,PRD,B-D,SCA,I21,RO,1996-03,
M,PRD,B-D,SCA,I21,RO,1996-04,
M,PRD,B-D,SCA,I21,RO,1996-05,
M,PRD,B-D,SCA,I21,RO,1996-06,
M,PRD,B-D,SCA,I21,RO,1996-07,
M,PRD,B-D,SCA,I21,RO,1996-08,
M,PRD,B-D,SCA,I21,RO,1996-09,
M,PRD,B-D,SCA,I21,RO,1996-10,
M,PRD,B-D,SCA,I21,RO,1996-11,
M,PRD,B-D,SCA,I21,RO,1996-12,
M,PRD,B-D,SCA,I21,RO,1997-01,
M,PRD,B-D,SCA,I21,RO,1997-02,
M,PRD,B-D,SCA,I21,RO,1997-03,
M,PRD,B-D,SCA,I21,RO,1997-04,
M,PRD,B-D,SCA,I21,RO,1997-05,
M,PRD,B-D,SCA,I21,RO,1997-06,
M,PRD,B-D,SCA,I21,RO,1997-07,
M,PRD,B-D,SCA,I21,RO,1997-08,
M,PRD,B-D,SCA,I21,RO,1997-09,
M,PRD,B-D,SCA,I21,RO,1997-10,
M,PRD,B-D,SCA,I21,RO,1997-11,
M,PRD,B-D,SCA,I21,RO,1997-12,
M,PRD,B-D,SCA,I21,RO,1998-01,
M,PRD,B-D,SCA,I21,RO,1998-02,
M,PRD,B-D,SCA,I21,RO,1998-03,
M,PRD,B-D,SCA,I21,RO,1998-04,
M,PRD,B-D,SCA,I21,RO,1998-05,
M,PRD,B-D,SCA,I21,RO,1998-06,
M,PRD,B-D,SCA,I21,RO,1998-07,
M,PRD,B-D,SCA,I21,RO,1998-08,
M,PRD,B-D,SCA,I21,RO,1998-09,
M,PRD,B-D,SCA,I21,RO,1998-10,
M,PRD,B-D,SCA,I21,RO,1998-11,
M,PRD,B-D,SCA,I21,RO,1998-12,
M,PRD,B-D,SCA,I21,RO,1999-01,
M,PRD,B-D,SCA,I21,RO,1999-02,
M,PRD,B-D,SCA,I21,RO,1999-03,
M,PRD,B-D,SCA,I21,RO,1999-04,
M,PRD,B-D,SCA,I21,RO,1999-05,
M,PRD,B-D,SCA,I21,RO,1999-06,
M,PRD,B-D,SCA,I21,RO,1999-07,
M,PRD,B-D,SCA,I21,RO,1999-08,
M,PRD,B-D,SCA,I21,RO,1999-09,
M,PRD,B-D,SCA,I21,RO,1999-10,
M,PRD,B-D,SCA,I21,RO,1999-11,
M,PRD,B-D,SCA,I21,RO,1999-12,
M,PRD,B-D,SCA,I21,RO,2000-01,52.1
M,PRD,B-D,SCA,I21,RO,2000-02,52.4
M,PRD,B-D,SCA,I21,RO,2000-03,53.3
M,PRD,B-D,SCA,I21,RO,2000-04,53.7
M,PRD,B-D,SCA,I21,RO,2000-05,53.5
M,PRD,B-D,SCA,I21,RO,2000-06,54.6
M,PRD,B-D,SCA,I21,RO,2000-07,54.3
M,PRD,B-D,SCA,I21,RO,2000-08,54.9
M,PRD,B-D,SCA,I21,RO,2000-09,54.9
M,PRD,B-D,SCA,I21,RO,2000-10,55.1
M,PRD,B-D,SCA,I21,RO,2000-11,55.6
M,PRD,B-D,SCA,I21,RO,2000-12,57.0
M,PRD,B-D,SCA,I21,RO,2001-01,56.7
M,PRD,B-D,SCA,I21,RO,2001-02,57.7
M,PRD,B-D,SCA,I21,RO,2001-03,57.4
M,PRD,B-D,SCA,I21,RO,2001-04,56.9
M,PRD,B-D,SCA,I21,RO,2001-05,57.0
M,PRD,B-D,SCA,I21,RO,2001-06,55.8
M,PRD,B-D,SCA,I21,RO,2001-07,56.7
M,PRD,B-D,SCA,I21,RO,2001-08,56.0
M,PRD,B-D,SCA,I21,RO,2001-09,56.4
M,PRD,B-D,SCA,I21,RO,2001-10,56.2
M,PRD,B-D,SCA,I21,RO,2001-11,56.0
M,PRD,B-D,SCA,I21,RO,2001-12,55.2
M,PRD,B-D,SCA,I21,RO,2002-01,56.0
M,PRD,B-D,SCA,I21,RO,2002-02,56.0
M,PRD,B-D,SCA,I21,RO,2002-03,56.4
M,PRD,B-D,SCA,I21,RO,2002-04,57.4
M,PRD,B-D,SCA,I21,RO,2002-05,52.3
M,PRD,B-D,SCA,I21,RO,2002-06,56.5
M,PRD,B-D,SCA,I21,RO,2002-07,56.9
M,PRD,B-D,SCA,I21,RO,2002-08,57.7
M,PRD,B-D,SCA,I21,RO,2002-09,57.5
M,PRD,B-D,SCA,I21,RO,2002-10,57.6
M,PRD,B-D,SCA,I21,RO,2002-11,57.6
M,PRD,B-D,SCA,I21,RO,2002-12,57.0
M,PRD,B-D,SCA,I21,RO,2003-01,56.6
M,PRD,B-D,SCA,I21,RO,2003-02,55.8
M,PRD,B-D,SCA,I21,RO,2003-03,55.1
M,PRD,B-D,SCA,I21,RO,2003-04,56.4
M,PRD,B-D,SCA,I21,RO,2003-05,56.2
M,PRD,B-D,SCA,I21,RO,2003-06,57.4
M,PRD,B-D,SCA,I21,RO,2003-07,56.7
M,PRD,B-D,SCA,I21,RO,2003-08,56.4
M,PRD,B-D,SCA,I21,RO,2003-09,55.8
M,PRD,B-D,SCA,I21,RO,2003-10,55.6
M,PRD,B-D,SCA,I21,RO,2003-11,55.9
M,PRD,B-D,SCA,I21,RO,2003-12,56.2
M,PRD,B-D,SCA,I21,RO,2004-01,56.6
M,PRD,B-D,SCA,I21,RO,2004-02,56.7
M,PRD,B-D,SCA,I21,RO,2004-03,56.5
M,PRD,B-D,SCA,I21,RO,2004-04,55.6
M,PRD,B-D,SCA,I21,RO,2004-05,58.0
M,PRD,B-D,SCA,I21,RO,2004-06,56.6
M,PRD,B-D,SCA,I21,RO,2004-07,57.6
M,PRD,B-D,SCA,I21,RO,2004-08,58.1
M,PRD,B-D,SCA,I21,RO,2004-09,56.9
M,PRD,B-D,SCA,I21,RO,2004-10,57.5
M,PRD,B-D,SCA,I21,RO,2004-11,57.3
M,PRD,B-D,SCA,I21,RO,2004-12,56.9
M,PRD,B-D,SCA,I21,RO,2005-01,56.7
M,PRD,B-D,SCA,I21,RO,2005-02,56.0
M,PRD,B-D,SCA,I21,RO,2005-03,57.5
M,PRD,B-D,SCA,I21,RO,2005-04,58.7
M,PRD,B-D,SCA,I21,RO,2005-05,53.5
M,PRD,B-D,SCA,I21,RO,2005-06,56.6
M,PRD,B-D,SCA,I21,RO,2005-07,56.4
M,PRD,B-D,SCA,I21,RO,2005-08,58.9
M,PRD,B-D,SCA,I21,RO,2005-09,58.2
M,PRD,B-D,SCA,I21,RO,2005-10,57.8
M,PRD,B-D,SCA,I21,RO,2005-11,59.5
M,PRD,B-D,SCA,I21,RO,2005-12,61.7
M,PRD,B-D,SCA,I21,RO,2006-01,59.8
M,PRD,B-D,SCA,I21,RO,2006-02,60.0
M,PRD,B-D,SCA,I21,RO,2006-03,59.8
M,PRD,B-D,SCA,I21,RO,2006-04,63.0
M,PRD,B-D,SCA,I21,RO,2006-05,62.4
M,PRD,B-D,SCA,I21,RO,2006-06,63.3
M,PRD,B-D,SCA,I21,RO,2006-07,62.9
M,PRD,B-D,SCA,I21,RO,2006-08,64.1
M,PRD,B-D,SCA,I21,RO,2006-09,65.4
M,PRD,B-D,SCA,I21,RO,2006-10,65.4
M,PRD,B-D,SCA,I21,RO,2006-11,65.2
M,PRD,B-D,SCA,I21,RO,2006-12,68.2
M,PRD,B-D,SCA,I21,RO,2007-01,67.0
M,PRD,B-D,SCA,I21,RO,2007-02,68.7
M,PRD,B-D,SCA,I21,RO,2007-03,70.5
M,PRD,B-D,SCA,I21,RO,2007-04,67.8
M,PRD,B-D,SCA,I21,RO,2007-05,69.5
M,PRD,B-D,SCA,I21,RO,2007-06,70.0
M,PRD,B-D,SCA,I21,RO,2007-07,69.7
M,PRD,B-D,SCA,I21,RO,2007-08,69.9
M,PRD,B-D,SCA,I21,RO,2007-09,68.9
M,PRD,B-D,SCA,I21,RO,2007-10,70.4
M,PRD,B-D,SCA,I21,RO,2007-11,71.5
M,PRD,B-D,SCA,I21,RO,2007-12,72.3
M,PRD,B-D,SCA,I21,RO,2008-01,72.9
M,PRD,B-D,SCA,I21,RO,2008-02,75.1
M,PRD,B-D,SCA,I21,RO,2008-03,74.4
M,PRD,B-D,SCA,I21,RO,2008-04,71.1
M,PRD,B-D,SCA,I21,RO,2008-05,74.5
M,PRD,B-D,SCA,I21,RO,2008-06,73.3
M,PRD,B-D,SCA,I21,RO,2008-07,72.3
M,PRD,B-D,SCA,I21,RO,2008-08,71.8
M,PRD,B-D,SCA,I21,RO,2008-09,71.9
M,PRD,B-D,SCA,I21,RO,2008-10,71.2
M,PRD,B-D,SCA,I21,RO,2008-11,67.7
M,PRD,B-D,SCA,I21,RO,2008-12,61.8
M,PRD,B-D,SCA,I21,RO,2009-01,62.3
M,PRD,B-D,SCA,I21,RO,2009-02,65.5
M,PRD,B-D,SCA,I21,RO,2009-03,64.4
M,PRD,B-D,SCA,I21,RO,2009-04,66.1
M,PRD,B-D,SCA,I21,RO,2009-05,68.6
M,PRD,B-D,SCA,I21,RO,2009-06,68.6
M,PRD,B-D,SCA,I21,RO,2009-07,69.3
M,PRD,B-D,SCA,I21,RO,2009-08,67.8
M,PRD,B-D,SCA,I21,RO,2009-09,69.5
M,PRD,B-D,SCA,I21,RO,2009-10,70.9
M,PRD,B-D,SCA,I21,RO,2009-11,69.5
M,PRD,B-D,SCA,I21,RO,2009-12,67.6
M,PRD,B-D,SCA,I21,RO,2010-01,67.2
M,PRD,B-D,SCA,I21,RO,2010-02,67.0
M,PRD,B-D,SCA,I21,RO,2010-03,68.7
M,PRD,B-D,SCA,I21,RO,2010-04,69.2
M,PRD,B-D,SCA,I21,RO,2010-05,69.1
M,PRD,B-D,SCA,I21,RO,2010-06,72.0
M,PRD,B-D,SCA,I21,RO,2010-07,72.3
M,PRD,B-D,SCA,I21,RO,2010-08,67.1
M,PRD,B-D,SCA,I21,RO,2010-09,73.3
M,PRD,B-D,SCA,I21,RO,2010-10,75.3
M,PRD,B-D,SCA,I21,RO,2010-11,74.2
M,PRD,B-D,SCA,I21,RO,2010-12,74.8
M,PRD,B-D,SCA,I21,RO,2011-01,74.7
M,PRD,B-D,SCA,I21,RO,2011-02,76.0
M,PRD,B-D,SCA,I21,RO,2011-03,75.6
M,PRD,B-D,SCA,I21,RO,2011-04,76.1
M,PRD,B-D,SCA,I21,RO,2011-05,75.6
M,PRD,B-D,SCA,I21,RO,2011-06,74.0
M,PRD,B-D,SCA,I21,RO,2011-07,76.8
M,PRD,B-D,SCA,I21,RO,2011-08,77.4
M,PRD,B-D,SCA,I21,RO,2011-09,77.7
M,PRD,B-D,SCA,I21,RO,2011-10,78.1
M,PRD,B-D,SCA,I21,RO,2011-11,78.3
M,PRD,B-D,SCA,I21,RO,2011-12,77.6
M,PRD,B-D,SCA,I21,RO,2012-01,77.5
M,PRD,B-D,SCA,I21,RO,2012-02,75.6
M,PRD,B-D,SCA,I21,RO,2012-03,77.5
M,PRD,B-D,SCA,I21,RO,2012-04,76.7
M,PRD,B-D,SCA,I21,RO,2012-05,79.7
M,PRD,B-D,SCA,I21,RO,2012-06,77.3
M,PRD,B-D,SCA,I21,RO,2012-07,78.1
M,PRD,B-D,SCA,I21,RO,2012-08,78.7
M,PRD,B-D,SCA,I21,RO,2012-09,80.9
M,PRD,B-D,SCA,I21,RO,2012-10,79.4
M,PRD,B-D,SCA,I21,RO,2012-11,81.8
M,PRD,B-D,SCA,I21,RO,2012-12,80.4
M,PRD,B-D,SCA,I21,RO,2013-01,82.0
M,PRD,B-D,SCA,I21,RO,2013-02,82.6
M,PRD,B-D,SCA,I21,RO,2013-03,83.0
M,PRD,B-D,SCA,I21,RO,2013-04,86.9
M,PRD,B-D,SCA,I21,RO,2013-05,78.4
M,PRD,B-D,SCA,I21,RO,2013-06,83.3
M,PRD,B-D,SCA,I21,RO,2013-07,85.3
M,PRD,B-D,SCA,I21,RO,2013-08,84.1
M,PRD,B-D,SCA,I21,RO,2013-09,87.3
M,PRD,B-D,SCA,I21,RO,2013-10,88.5
M,PRD,B-D,SCA,I21,RO,2013-11,89.3
M,PRD,B-D,SCA,I21,RO,2013-12,86.7
M,PRD,B-D,SCA,I21,RO,2014-01,90.2
M,PRD,B-D,SCA,I21,RO,2014-02,90.5
M,PRD,B-D,SCA,I21,RO,2014-03,88.9
M,PRD,B-D,SCA,I21,RO,2014-04,91.1
M,PRD,B-D,SCA,I21,RO,2014-05,90.4
M,PRD,B-D,SCA,I21,RO,2014-06,90.0
M,PRD,B-D,SCA,I21,RO,2014-07,90.1
M,PRD,B-D,SCA,I21,RO,2014-08,85.8
M,PRD,B-D,SCA,I21,RO,2014-09,90.9
M,PRD,B-D,SCA,I21,RO,2014-10,91.8
M,PRD,B-D,SCA,I21,RO,2014-11,91.6
M,PRD,B-D,SCA,I21,RO,2014-12,89.5
M,PRD,B-D,SCA,I21,RO,2015-01,94.3
M,PRD,B-D,SCA,I21,RO,2015-02,92.5
M,PRD,B-D,SCA,I21,RO,2015-03,90.5
M,PRD,B-D,SCA,I21,RO,2015-04,91.0
M,PRD,B-D,SCA,I21,RO,2015-05,91.3
M,PRD,B-D,SCA,I21,RO,2015-06,90.3
M,PRD,B-D,SCA,I21,RO,2015-07,93.2
M,PRD,B-D,SCA,I21,RO,2015-08,93.9
M,PRD,B-D,SCA,I21,RO,2015-09,92.6
M,PRD,B-D,SCA,I21,RO,2015-10,93.6
M,PRD,B-D,SCA,I21,RO,2015-11,93.8
M,PRD,B-D,SCA,I21,RO,2015-12,93.1
M,PRD,B-D,SCA,I21,RO,2016-01,94.1
M,PRD,B-D,SCA,I21,RO,2016-02,94.0
M,PRD,B-D,SCA,I21,RO,2016-03,95.4
M,PRD,B-D,SCA,I21,RO,2016-04,97.8
M,PRD,B-D,SCA,I21,RO,2016-05,90.4
M,PRD,B-D,SCA,I21,RO,2016-06,93.3
M,PRD,B-D,SCA,I21,RO,2016-07,94.8
M,PRD,B-D,SCA,I21,RO,2016-08,97.1
M,PRD,B-D,SCA,I21,RO,2016-09,95.0
M,PRD,B-D,SCA,I21,RO,2016-10,96.4
M,PRD,B-D,SCA,I21,RO,2016-11,97.3
M,PRD,B-D,SCA,I21,RO,2016-12,97.2
M,PRD,B-D,SCA,I21,RO,2017-01,99.2
M,PRD,B-D,SCA,I21,RO,2017-02,100.1
M,PRD,B-D,SCA,I21,RO,2017-03,101.7
M,PRD,B-D,SCA,I21,RO,2017-04,103.0
M,PRD,B-D,SCA,I21,RO,2017-05,104.3
M,PRD,B-D,SCA,I21,RO,2017-06,102.3
M,PRD,B-D,SCA,I21,RO,2017-07,102.1
M,PRD,B-D,SCA,I21,RO,2017-08,104.4
M,PRD,B-D,SCA,I21,RO,2017-09,103.9
M,PRD,B-D,SCA,I21,RO,2017-10,105.0
M,PRD,B-D,SCA,I21,RO,2017-11,105.9
M,PRD,B-D,SCA,I21,RO,2017-12,110.8
M,PRD,B-D,SCA,I21,RO,2018-01,107.3
M,PRD,B-D,SCA,I21,RO,2018-02,106.0
M,PRD,B-D,SCA,I21,RO,2018-03,108.2
M,PRD,B-D,SCA,I21,RO,2018-04,102.1
M,PRD,B-D,SCA,I21,RO,2018-05,105.3
M,PRD,B-D,SCA,I21,RO,2018-06,110.2
M,PRD,B-D,SCA,I21,RO,2018-07,107.1
M,PRD,B-D,SCA,I21,RO,2018-08,108.2
M,PRD,B-D,SCA,I21,RO,2018-09,106.9
M,PRD,B-D,SCA,I21,RO,2018-10,106.4
M,PRD,B-D,SCA,I21,RO,2018-11,108.6
M,PRD,B-D,SCA,I21,RO,2018-12,107.5
M,PRD,B-D,SCA,I21,RO,2019-01,107.4
M,PRD,B-D,SCA,I21,RO,2019-02,108.1
M,PRD,B-D,SCA,I21,RO,2019-03,107.3
M,PRD,B-D,SCA,I21,RO,2019-04,104.2
M,PRD,B-D,SCA,I21,RO,2019-05,105.7
M,PRD,B-D,SCA,I21,RO,2019-06,103.2
M,PRD,B-D,SCA,I21,RO,2019-07,101.5
M,PRD,B-D,SCA,I21,RO,2019-08,103.2
M,PRD,B-D,SCA,I21,RO,2019-09,103.3
M,PRD,B-D,SCA,I21,RO,2019-10,102.0
M,PRD,B-D,SCA,I21,RO,2019-11,102.8
M,PRD,B-D,SCA,I21,RO,2019-12,101.7
M,PRD,B-D,SCA,I21,RO,2020-01,105.2
M,PRD,B-D,SCA,I21,RO,2020-02,105.7
M,PRD,B-D,SCA,I21,RO,2020-03,91.7
M,PRD,B-D,SCA,I21,RO,2020-04,63.9
M,PRD,B-D,SCA,I21,RO,2020-05,77.0
M,PRD,B-D,SCA,I21,RO,2020-06,89.7
M,PRD,B-D,SCA,I21,RO,2020-07,94.8
M,PRD,B-D,SCA,I21,RO,2020-08,99.1
M,PRD,B-D,SCA,I21,RO,2020-09,101.2
M,PRD,B-D,SCA,I21,RO,2020-10,103.3
M,PRD,B-D,SCA,I21,RO,2020-11,102.0
M,PRD,B-D,SCA,I21,RO,2020-12,102.0
M,PRD,B-D,SCA,I21,RO,2021-01,101.6
M,PRD,B-D,SCA,I21,RO,2021-02,100.6
M,PRD,B-D,SCA,I21,RO,2021-03,101.0
M,PRD,B-D,SCA,I21,RO,2021-04,105.2
M,PRD,B-D,SCA,I21,RO,2021-05,97.0
M,PRD,B-D,SCA,I21,RO,2021-06,100.8
M,PRD,B-D,SCA,I21,RO,2021-07,100.1
M,PRD,B-D,SCA,I21,RO,2021-08,101.3
M,PRD,B-D,SCA,I21,RO,2021-09,97.7
M,PRD,B-D,SCA,I21,RO,2021-10,98.1
M,PRD,B-D,SCA,I21,RO,2021-11,101.6
M,PRD,B-D,SCA,I21,RO,2021-12,104.0
M,PRD,B-D,SCA,I21,RO,2022-01,104.6
M,PRD,B-D,SCA,I21,RO,2022-02,103.5
M,PRD,B-D,SCA,I21,RO,2022-03,102.2
M,PRD,B-D,SCA,I21,RO,2022-04,103.2
M,PRD,B-D,SCA,I21,RO,2022-05,103.2
M,PRD,B-D,SCA,I21,RO,2022-06,100.7
M,PRD,B-D,SCA,I21,RO,2022-07,102.9
M,PRD,B-D,SCA,I21,RO,2022-08,101.7
M,PRD,B-D,SCA,I21,RO,2022-09,100.1
M,PRD,B-D,SCA,I21,RO,2022-10,99.8
M,PRD,B-D,SCA,I21,RO,2022-11,100.1
M,PRD,B-D,SCA,I21,RO,2022-12,98.3
M,PRD,B-D,SCA,I21,RO,2023-01,99.7
M,PRD,B-D,SCA,I21,RO,2023-02,100.6
M,PRD,B-D,SCA,I21,RO,2023-03,100.0
M,PRD,B-D,SCA,I21,RO,2023-04,98.2
M,PRD,B-D,SCA,I21,RO,2023-05,101.4
M,PRD,B-D,SCA,I21,RO,2023-06,98.2
M,PRD,B-D,SCA,I21,RO,2023-07,99.0
M,PRD,B-D,SCA,I21,RO,2023-08,98.4
M,PRD,B-D,SCA,I21,RO,2023-09,100.1
M,PRD,B-D,SCA,I21,RO,2023-10,97.8
M,PRD,B-D,SCA,I21,RO,2023-11,97.6
